Avg._Area_Income,Avg._Area_House_Age,Avg._Area_Number_of_Rooms,Avg._Area_Number_of_Bedrooms,Area_Population,Price,Address,Price_per_Bedroom
67136.08,6.22,8.41,5.17,31846.25,1468752.66,"USNV Stewart
FPO AE 91835",284091.42
66547.02,5.85,6.85,4.13,27850.82,1094879.77,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815",265104.06
72472.37,5.8,5.37,2.45,19745.49,754960.55,"585 Evans Club Suite 527
Marymouth, WV 99705-0100",308147.16
82958.02,5.23,6.83,4.15,43015.09,1578760.81,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845",380424.29
88968.52,4.91,7.01,3.01,34751.74,1433006.65,"186 Perez Drives Suite 629
East Nicholas, DC 61121",476081.94
83417.24,6.66,6.29,4.09,34922.25,1794014.3,"35124 Parks Bypass Apt. 852
South Patrickfort, ND 92225",438634.3
68613.01,6.98,7.42,3.49,31936.44,1373022.24,"692 George View Apt. 196
North Brandon, FL 74042",393416.11
68527.34,4.21,6.24,2.07,38852.68,961311.73,"34955 Swanson Route Suite 067
Mendozaborough, SC 16871-5428",464401.8
78818.71,6.34,8.67,3.01,20631.3,1398466.63,"945 Ryan Cove
Elizabethshire, NY 20072-3824",464606.85
76948.45,6.45,8.68,3.01,33189.8,1676172.3,"486 Bishop Skyway Suite 873
East Taylor, KY 46563-0915",556867.87
56315.35,5.06,8.71,3.46,40985.48,899466.57,"93755 Joyce Rapid
Justinland, NM 23050-5971",259961.44
84898.8,6.85,5.06,4.16,46066.87,1658695.14,"94925 Fuller Forge
Port Willieville, NM 88528-0825",398724.79
54094.85,5.98,7.5,6.03,29371.03,785460.7,"44844 David Flats
Lake Jasonchester, FM 20603",130258.82
68661.25,5.0,6.38,2.08,25431.4,895441.02,"16378 Kelly Spurs
Robertborough, SC 25199-2273",430500.49
87062.46,6.7,6.95,2.31,15007.77,1442674.18,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579",624534.28
82093.56,4.99,6.78,2.43,30644.24,1324022.02,"01582 Lowe Highway
Paulbury, NE 01852",544865.03
58521.9,4.75,6.85,3.46,44423.5,671671.71,"728 Mercedes Camp Suite 713
East Carrie, NJ 36363",194124.77
71117.41,4.71,5.96,4.23,43998.06,1065953.38,"6268 Thompson Grove Apt. 261
Lake Matthewtown, GU 66859-8242",251998.43
76888.25,4.83,5.81,4.47,40974.15,1124800.01,"827 Shepherd Estate
Fredshire, AZ 59141",251633.11
64608.22,4.06,6.38,4.43,36947.26,697840.57,"USNS Taylor
FPO AE 70099-7063",157526.09
60555.04,7.33,8.07,5.12,46257.12,1646565.05,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524",321594.74
80980.26,5.43,6.68,3.38,37340.98,1416648.3,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931",419126.72
69945.46,5.52,7.44,5.21,25022.1,1072891.08,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251",205929.19
56956.34,6.49,6.78,3.16,57931.67,1217320.7,"224 Burgess Bypass
Jennifertown, GA 02938-0819",385228.07
59580.33,5.41,7.31,4.03,38525.24,1096173.17,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540",272003.27
75398.08,5.95,5.29,4.42,42304.32,1216307.15,"57361 Johnson Streets Suite 293
New Michael, MI 08161",275182.61
79055.65,6.95,7.51,5.39,41724.91,1621035.9,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099",300748.78
68113.31,6.31,7.21,3.37,44316.38,1445804.83,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838",429022.2
90201.4,5.54,6.02,2.38,35220.86,1417957.98,"83414 Richard Port
East Scott, SD 63708-7964",595780.66
44206.21,6.36,7.3,6.27,23033.55,677277.6,"9465 Foster Gateway
Michelleshire, MT 15074",108018.76
82748.75,5.55,8.0,3.04,20152.17,1410814.98,"021 Eric Meadow
Griffinstad, OH 04640",464083.88
78933.5,6.84,7.42,3.15,28675.19,1520371.01,"36407 Chad Ways
Lake Robertfurt, PA 47380",482657.46
55833.7,7.34,6.73,3.28,37838.87,1086716.8,"2672 Kimberly Locks
West Jonathanborough, KY 65323",331316.1
73853.7,6.19,7.84,4.01,34823.61,1647216.59,"Unit 9778 Box 2114
DPO AP 59374",410777.2
76956.49,7.2,6.41,4.39,23867.33,1203623.84,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023",274174.0
72682.76,6.54,8.5,3.37,45348.56,1715743.41,"6623 Allen Harbor
Millerfurt, NJ 94544",509122.67
64188.53,7.24,7.09,6.3,34211.3,1267714.15,"569 Bush Mission
West Jamie, NJ 58614-3289",201224.47
83656.49,7.55,5.46,3.5,42841.74,1564563.57,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987",447018.16
53793.28,4.57,5.19,3.32,37683.75,628870.35,"029 Michael Fort
Jonathanshire, RI 04183",189418.78
89910.75,6.23,5.66,4.45,37517.88,1534156.31,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507",344754.23
64105.61,6.1,5.29,3.31,42938.16,1041896.85,"197 Joseph View
West Hannahborough, CA 05137-9129",314772.46
60075.89,5.28,7.6,6.21,30394.89,950121.56,"30950 Mary Plaza
Lake Haley, MP 55938",152998.64
72331.68,6.73,6.63,3.38,34718.07,1377275.18,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253",407477.86
42969.66,6.3,7.89,4.38,29594.09,777733.61,"052 Andrews Square
Port Thomas, ME 50816",177564.75
48418.25,5.86,6.11,4.04,41513.4,702321.75,"47482 Sanchez Springs
Timothyside, MD 95946",173842.02
57880.64,5.8,7.27,6.02,20255.98,846052.91,"41142 Haley Square
East William, OR 75068-7718",140540.35
74992.16,7.03,7.72,6.12,30885.2,1390870.1,"09475 Jeremy Mill
Danielstad, PR 71957-9999",227266.36
54203.3,7.3,6.2,2.49,60388.34,1394900.98,"12804 Hood Extension Apt. 337
Dianaton, TX 94633",560201.2
70632.61,7.29,7.16,4.17,45919.26,1779858.27,"903 Laura Villages
Foxview, NC 26744",426824.53
86051.09,6.05,6.2,3.26,49475.67,1754866.4,"78608 Brown Tunnel
Kimberlyville, NH 77937",538302.58
72630.01,5.74,4.71,3.03,45888.87,1160397.82,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286",382969.58
61821.94,5.74,8.08,4.29,19123.42,808373.7,"5464 Freeman Spur
Anthonyfort, DC 44043",188432.1
70754.6,6.49,8.18,6.33,25442.4,1277172.48,"382 Russell Mountain Suite 211
Hillfurt, AL 66686",201765.0
62840.19,6.39,6.0,3.33,35658.69,1026126.58,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964",308146.12
54259.48,6.06,5.49,4.31,26482.16,469016.25,"512 Becker Turnpike
Brendatown, AL 59581-3756",108820.48
56060.9,6.16,6.67,4.26,42461.32,962551.04,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546",225950.95
86401.89,5.74,5.83,3.36,38799.43,1385749.14,"194 Peterson Lake Apt. 475
Perrybury, LA 53216",412425.34
73466.77,6.34,7.7,6.28,43108.02,1605398.57,"31689 Santos Roads Apt. 428
Douglasside, OH 62197",255636.71
70817.4,5.64,7.74,5.08,33597.5,1196254.12,"37873 Moore Spurs
Toddview, CA 62858-9908",235483.09
79661.16,6.74,7.5,6.23,44099.75,1879797.72,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148",301733.18
61506.59,6.41,6.7,3.13,53962.06,1271752.43,"87448 Torres Junction
North Ashley, CA 15493",406310.68
78114.42,7.57,8.42,6.0,41831.04,1876746.49,"3113 Jamie Junction
Reneeland, NY 55913-3102",312791.08
73779.09,4.85,6.5,2.46,40935.06,1109586.41,"60362 Anthony Causeway
Rivasshire, OH 94931",451051.39
78705.91,5.19,7.61,6.21,40204.52,1560270.49,"763 Lisa Turnpike
Josephstad, NE 53897-6198",251251.29
83145.09,7.19,9.31,6.17,7360.3,1572814.86,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369",254913.27
63232.94,7.35,7.26,4.24,33637.96,1465223.51,"273 Allen Drive
Dominguezfurt, NM 31814-9062",345571.58
71560.02,5.69,5.78,4.12,40311.28,1049672.25,"6633 Keller Key Suite 289
North Joel, AR 93748-4260",254774.82
79310.36,4.25,7.52,4.38,43982.19,1231157.26,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099",281086.13
56290.32,5.77,7.11,3.21,27648.72,854812.26,"04063 Ethan Via
West Brentchester, DE 77482",266296.65
74526.5,5.68,7.0,5.48,32518.48,1250494.74,"42650 Keith Groves
Chadborough, ID 03114-2105",228192.47
61467.75,5.27,7.38,5.35,38816.14,962183.8,"236 Mary Falls
Lake Matthewstad, ND 42337",179847.44
73658.12,6.1,7.93,4.16,57646.39,1864670.07,"8152 Medina Row
East Jennifer, FL 96460-5470",448238.0
56743.58,5.25,5.13,4.14,23889.16,577104.81,"3295 Floyd Forks Apt. 320
Jonesburgh, PW 27120",139397.3
63582.98,4.8,5.87,2.16,52070.9,1016187.1,"3349 Page Run Suite 343
Morrisonfort, MT 31491-9348",470456.99
78358.95,5.26,8.1,6.19,40591.33,1492965.73,"74861 Linda Turnpike Apt. 233
New Heidifort, SD 15736",241189.94
82743.51,6.51,8.14,5.3,41859.07,1811265.52,"483 Ashley Heights
Lake Andrewshire, CT 40554",341748.21
61877.55,5.55,6.8,3.25,28604.94,1083745.37,"03529 Hull Mountains
Lake Zacharyshire, WY 94496",333460.11
59963.91,7.37,6.44,3.23,39170.31,1292979.36,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822",400303.21
58099.54,6.76,9.15,4.41,27063.09,1155513.18,"42598 Julian Flats Apt. 437
Moorechester, MS 29172-1140",262021.13
75054.75,6.28,6.4,4.25,37179.35,1294069.53,"Unit 5748 Box 5144
DPO AA 30892",304486.95
79163.78,4.11,6.92,4.39,31514.44,1159147.11,"0510 Porter Prairie
Lopezside, VA 87777",264042.62
69442.45,5.97,5.58,3.19,56984.15,1469561.67,"147 Diana Fields Suite 813
North Pamelaberg, IL 41147-5501",460677.64
76181.21,5.48,5.31,4.27,22850.03,988746.42,"75805 Cowan Street
Leslieberg, UT 06596-4358",231556.54
56799.07,4.86,4.5,4.23,52875.06,774491.65,"657 Eric Stravenue Apt. 158
Daniellebury, PA 76199",183094.95
52511.65,4.58,6.56,3.3,24612.99,325195.94,"3105 Alisha Throughway
South Jennifershire, LA 70743-0264",98544.22
86362.78,5.8,6.77,4.47,34050.13,1477596.0,"8827 Catherine Stream Suite 604
Danielmouth, WI 91505",330558.39
74230.52,6.47,7.36,5.09,19108.53,1483808.34,"600 Long Ports
New Catherine, NJ 08205-8947",291514.41
80793.42,4.37,7.06,4.41,25377.56,867444.7,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256",196699.48
72618.54,5.16,7.64,4.46,37345.91,1420858.82,"144 Zachary Bridge
Port Marcport, PW 22795",318578.21
48662.3,6.31,7.2,6.46,29002.1,680982.77,"645 Judy Underpass Suite 149
Port Allisonshire, NY 29293-1155",105415.29
71277.27,5.41,6.29,3.17,36325.79,996996.36,"Unit 4177 Box 3656
DPO AP 14075",314509.89
80285.68,5.75,5.21,3.03,48633.83,1439028.52,"USNS Cardenas
FPO AP 62750-6768",474926.9
62681.8,7.34,4.13,3.01,17454.46,796910.71,"024 Singleton Forest Apt. 772
North Brandystad, LA 27639-7085",264754.39
65673.75,5.69,7.35,6.27,32367.45,1166158.18,"020 Lisa Orchard
North Nathanielberg, CA 52423",185990.14
64426.87,5.5,8.95,3.31,18214.31,1055548.68,"Unit 4466 Box 0788
DPO AP 45943",318896.88
83801.82,4.89,8.71,5.39,33184.55,1642051.83,"2466 Mary Shoal Suite 833
Markfort, VI 51721",304647.83
87638.12,6.35,6.95,2.45,34109.24,1734239.14,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109",707852.71
69179.7,5.42,6.08,3.25,36323.69,1193519.51,"47625 Rogers Extension
Port Lori, KY 17029",367236.77
77540.89,3.0,6.53,2.02,21671.51,555755.66,"4243 King Mission
West Brittanyberg, AR 95531-5761",275126.56
67612.49,5.35,7.47,5.05,40272.37,1244631.52,"08651 Ryan Corner Apt. 064
Christinemouth, WV 60090-0736",246461.69
73180.67,6.24,9.12,3.33,43144.71,1768036.33,"046 Amy Port
Richardstad, KY 97701-1075",530941.84
75786.35,5.17,5.92,3.1,36352.35,1047452.51,"610 Shaffer Forge
Davidfort, DC 99315",337887.91
68294.31,5.71,6.46,3.5,21770.67,1038330.04,"06121 Fry Parkways
Benjaminberg, WA 46574-5753",296665.73
57684.53,6.4,6.05,2.16,31033.02,895600.42,"222 Roberts Motorway Apt. 389
Port Douglasville, MA 82521",414629.82
71701.84,5.9,7.52,6.11,27610.39,1352018.25,"4240 Mary Island
East Stephanieshire, KS 49465",221279.58
68259.16,7.14,8.09,3.11,17861.32,1128045.1,"106 Danny Expressway Apt. 292
Pamelahaven, WA 77184",362715.47
70972.24,4.76,8.05,4.3,45696.87,1268570.81,"897 Jackson Hills
Lake Jeremy, WY 98979",295016.47
71307.9,5.34,7.51,3.42,27619.16,1061517.71,"14469 Thomas Garden
Rileyton, VA 94449-1369",310385.3
87626.94,6.59,7.61,3.15,36654.46,1724733.02,"204 Wells Shoal Apt. 266
Port Patrick, MT 54828-4218",547534.29
66651.6,8.04,7.15,5.46,46165.7,1660975.17,"554 Shane Street
Nicholasmouth, MN 99068",304207.91
68600.04,7.89,8.07,3.09,39091.22,1797621.22,"641 Carl Harbors
Combsshire, HI 97635-3715",581754.44
67846.05,5.38,6.1,4.15,27442.1,879511.2,"070 Sanchez Knoll Suite 569
Saraville, MP 39758",211930.41
63345.19,7.56,7.28,3.13,41461.95,1565151.55,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848",500048.42
66262.19,6.29,4.92,4.23,45055.24,1199128.4,"372 Stephanie Port Apt. 695
Johnsonland, WY 50037",283481.89
73659.1,4.66,5.08,4.47,39575.39,651787.97,"0409 David Trail Suite 072
South Daleton, DE 07146-8575",145813.86
60904.45,4.04,6.48,2.45,33078.15,586381.55,"9538 Brown Shores Suite 555
Leeview, PW 44296",239339.41
63543.59,6.41,5.57,3.45,44541.65,1151741.15,"4004 Susan Trail Suite 396
Georgeville, HI 96392-1963",333838.01
67582.84,5.64,8.01,3.04,41529.7,1279051.67,"62419 Justin Squares
South Olivia, WY 14271",420740.68
54841.76,5.25,5.66,2.15,31196.48,585531.24,"09292 Christina Station
Eddieville, CO 87564",272340.11
69657.36,6.35,5.37,3.08,29973.09,884227.21,"44132 Brittany Forks Suite 881
Davisview, IA 04334-2466",287086.76
66369.75,4.27,7.4,6.41,18683.54,796666.12,"9057 Davis Crest
Bradhaven, MD 58632",124284.89
68785.85,6.15,9.51,4.11,40634.95,1624842.12,"323 Alexandria Crescent
Lake Brittanyside, ND 52937-5753",395338.72
61306.12,8.47,6.18,2.05,37252.72,1559997.15,"Unit 4748 Box 5648
DPO AE 48373-6897",760974.22
54850.74,4.62,5.55,3.2,38390.67,615506.8,"027 Laura Lakes
Ronaldmouth, VT 77732",192345.88
71795.86,5.6,8.0,6.45,49773.2,1533492.8,"PSC 6407, Box 2302
APO AE 38092-8628",237750.82
69676.6,5.48,5.89,3.14,31727.36,1239940.04,"01220 Bright Glens
Hullchester, IA 10006-1954",394885.36
55815.57,7.15,6.0,2.35,42961.76,1308465.24,"734 Lindsey Mountains Apt. 814
Jamesmouth, NV 59284",556793.72
71332.55,6.26,4.57,4.04,49628.41,1430813.41,"21383 Maurice Cove Suite 556
North Timothy, NJ 34831",354161.74
61951.17,6.07,7.44,5.43,31521.28,943404.24,"471 Robert Path Apt. 386
South Sherrymouth, OR 35057-8177",173739.27
57855.69,5.18,6.57,4.06,40581.76,938420.78,"29482 Livingston Haven
West Vincentton, NV 95170",231138.12
66706.07,5.71,7.89,5.13,38981.04,1206393.18,"1836 Robert Greens Suite 745
Lake Patrickton, ID 77882",235164.36
54890.1,5.29,5.53,2.03,32642.04,481391.64,"32580 Frank Mountain Apt. 664
Jacksonview, HI 21027",237138.74
61666.5,6.09,8.14,3.17,24865.99,1144641.82,"PSC 2318, Box 9657
APO AP 52492",361085.75
75435.42,5.59,6.89,3.46,22637.49,1028636.42,"59369 Costa Lake
Jessicahaven, NC 29366-7992",297293.76
61683.0,5.97,6.29,4.38,29674.03,856931.53,"PSC 6540, Box 3546
APO AP 12105-8095",195646.47
68211.29,7.93,6.97,4.28,40808.99,1742566.01,"USCGC Le
FPO AE 81056",407141.59
75282.45,7.15,7.48,5.36,28385.5,1617114.94,"1879 Hudson Causeway Apt. 611
New Lisa, NV 26238-9184",301700.55
67143.75,5.8,7.88,3.06,32715.66,1364029.17,"2958 Melissa Walks Apt. 547
Greenemouth, AS 15519",445761.17
68974.1,7.82,6.81,3.13,31832.99,1702526.06,"470 Lewis Row
New Daniel, FL 33180-5951",543938.04
69845.24,5.59,7.74,6.1,37014.02,1375105.35,"8465 Spencer Glens Suite 995
West Kathyland, AZ 24574",225427.11
74475.54,6.19,7.88,5.23,21149.01,1174779.16,"58124 Meyer Islands
Kimberlystad, GU 85766",224623.17
70219.69,5.71,7.61,5.01,28553.82,1126778.41,"57732 Gross Stravenue Suite 034
Kendraberg, GU 50980-7330",224905.87
64455.78,6.15,7.43,6.14,29066.22,1095727.67,"Unit 3025 Box 1270
DPO AP 46231-3142",178457.28
42940.14,4.24,7.81,6.36,45709.12,680418.72,"2989 Ronald Haven Suite 350
Andersonport, MA 12950-2330",106984.08
66490.83,6.54,7.95,5.46,33650.09,1506798.75,"443 Miller Road
Courtneyside, IL 83769",275970.47
64261.83,5.7,6.61,2.22,41190.55,1185935.64,"304 John Passage Suite 487
Port Johnport, AL 35566-3080",534205.24
85207.43,7.03,7.35,5.31,40946.07,2024121.46,"0562 Sullivan Isle
East Edwardside, IA 49505",381190.48
76268.09,6.38,9.0,6.1,25978.9,1562842.64,"80188 Nelson Islands
Port Nathanberg, CA 12739",256203.71
69918.44,6.93,8.31,4.13,54346.75,1851065.5,"83782 Estes Fords Suite 995
Morrisonview, GA 93273",448199.88
51144.85,4.19,6.7,3.03,18277.6,287307.58,"USCGC Phillips
FPO AA 52720",94820.98
72583.25,6.52,5.77,4.49,21768.32,968280.52,"03475 Hunter Viaduct Apt. 948
South Franklin, SC 33361",215652.68
58182.06,6.05,7.87,5.29,17668.95,880084.7,"Unit 7909 Box 7133
DPO AE 91428-7915",166367.62
85952.49,7.21,7.07,6.2,24222.47,1685368.16,"USNV Sexton
FPO AP 65688",271833.57
79801.76,6.31,5.52,2.39,33579.91,1169547.52,"098 Julie Cliff Suite 274
Fergusonfurt, DC 47107",489350.43
67922.6,7.31,7.37,3.2,35447.92,1613814.88,"34598 Hannah Viaduct
East David, AK 29066",504317.15
46062.75,7.84,6.22,2.45,28288.33,675919.68,"76080 Howard Streets Suite 648
East Markstad, DE 32467",275885.58
83658.66,6.15,6.69,4.47,42647.87,1688642.68,"92099 Johnson Forest
West Mark, KS 50530-9221",377772.41
58299.83,5.04,7.0,4.03,31675.27,868435.28,"5061 Jennifer Ridge Apt. 415
Jamesfurt, TN 75685-1957",215492.63
62342.85,6.51,4.67,2.47,38010.37,823941.92,"75010 Aimee Summit Suite 517
West Angelchester, OK 46301",333579.72
44328.26,5.64,6.81,2.06,20820.24,601007.35,"4237 Cassandra Parkways
West Rachaelfurt, FM 97165",291751.14
73470.93,5.72,6.17,3.47,32855.51,1144901.27,"1691 Long Village
Christophermouth, CA 03713-2387",329942.73
64438.11,6.08,6.46,4.43,40538.96,1069827.81,"532 Beltran Plaza
Fergusonland, GU 75166-1939",241496.12
54516.63,7.12,4.32,2.32,51298.95,944491.04,"763 Jason Causeway
Lake Michaelhaven, AL 02261-6936",407108.21
74182.51,5.43,7.22,3.14,14659.99,790721.37,"8863 Hernandez Park
Yeseniamouth, IA 07741-8905",251822.09
43800.29,7.36,6.99,2.17,34184.97,809486.71,"59488 Brandon Plaza
Danielmouth, DC 61389",373035.35
50703.15,6.1,7.78,4.49,26324.21,743393.35,"Unit 8400 Box 2364
DPO AE 91759",165566.45
81721.61,4.4,5.86,4.44,40454.82,1130293.6,"USNV Lee
FPO AE 92072",254570.63
74455.44,6.72,6.99,4.5,62449.97,1867050.54,"3237 Lynch Dale
Abigailfort, UT 27715-1805",414900.12
61634.04,5.75,6.87,3.49,46857.47,1043548.61,"PSC 7344, Box 4810
APO AA 07023-3790",299011.06
47634.19,4.01,6.78,3.25,51505.71,646198.22,"9320 Chen Dale Suite 981
North Sherry, VA 48163",198830.22
81093.23,6.6,6.56,2.4,38473.13,1656401.84,"9979 Timothy Vista Apt. 367
Mejiafort, AZ 10594",690167.43
50571.41,6.93,7.95,6.12,40913.3,1214563.15,"7663 Adam Fords Apt. 028
Pattersonburgh, WA 69032",198458.03
69799.55,3.63,6.64,4.46,17217.22,578396.22,"961 Veronica Port
Powellland, WA 03414-4649",129685.25
80955.09,6.73,6.51,3.28,29431.81,1344651.57,"85538 Cortez Pass
West Bradley, TN 13716",409954.75
99317.82,5.5,7.18,6.03,50350.35,2219724.16,"87549 Garcia Path
Solomonside, ID 72003",368113.46
53510.24,6.03,5.62,2.45,22977.92,565680.55,"22289 Wright Park
Hollyborough, LA 55590-2912",230890.02
77755.54,5.72,6.89,4.36,22239.28,1091928.62,"5555 Eric Mountains Suite 230
Port Cindy, SD 44847-6360",250442.34
67726.19,5.84,8.42,6.37,37158.74,1229702.95,"680 Kelly Curve
North Donald, MN 03006-8747",193045.99
46135.25,5.66,7.3,3.47,39232.22,615144.9,"680 Susan Lodge Suite 323
West Brenda, WI 78280-2065",177275.19
77089.65,6.12,6.27,4.38,46740.89,1469237.21,"4383 Melanie Parkway
Lake Michaelside, MA 32559-8622",335442.29
88850.48,4.78,6.16,2.38,26565.33,1205212.29,"2431 Edwards Glen Apt. 132
West Angela, MH 65621-6915",506391.72
61828.03,7.13,7.04,6.24,43068.23,1377430.07,"03619 Martin Groves Apt. 807
South Jennifershire, CT 58484",220742.0
70553.46,5.58,5.94,4.38,43538.3,1037382.58,"Unit 9291 Box 1431
DPO AP 47652-4784",236845.34
65220.1,6.87,7.46,4.0,22585.24,1073857.07,"089 Smith Gateway Suite 155
East Christinastad, OH 35012-9032",268464.27
77932.57,5.94,7.12,3.41,29085.14,1448081.25,"26633 Anne Flat
Michelleville, OK 45070",424657.26
54341.15,3.75,7.16,4.19,30542.21,437436.14,"4012 Johnson Crescent
Butlermouth, PR 75377-2568",104400.03
70850.4,7.31,4.21,2.14,33845.65,952912.2,"04524 Ramirez Manors
East Kevin, RI 54143-4969",445286.07
68482.91,4.95,7.54,4.26,37366.86,1123991.98,"3569 Smith Bridge Apt. 321
East Jasonmouth, NY 92817",263847.88
67006.36,5.71,9.3,6.38,34653.8,1440897.41,"815 Mark Rapids Apt. 633
Aguirrefurt, AZ 73000",225845.99
81941.22,5.89,7.38,6.16,41766.86,1648201.73,"34363 Isaac Route Apt. 747
Lake Peggy, AZ 19681-3336",267565.22
71717.87,7.1,7.62,3.08,27524.96,1390990.85,"364 Richard Shoals Suite 169
Lake Sandra, MP 05157",451620.41
80168.91,6.16,7.91,6.23,24833.3,1406437.69,"1782 Tran Course Suite 370
Joeville, KY 71700",225752.44
73047.33,6.46,7.52,6.04,47053.46,1703880.22,"774 Jonathan Centers Apt. 640
Mcdonaldshire, AZ 01673-7829",282099.37
76186.85,7.42,7.47,5.02,30829.91,1553459.36,"41917 Madden Shores Apt. 497
West Davidton, OR 09611",309454.06
50764.67,6.29,7.38,3.13,33577.08,872595.09,"908 Scott Mews
Derekfurt, VI 69962",278784.37
72551.37,5.05,5.61,4.48,39740.06,1030324.92,"9212 Stanley Cliff Suite 527
South Lawrence, NH 11298",229983.24
59981.13,6.24,6.85,2.35,49620.38,1194113.69,"29485 Caroline Forks
New Kimberly, LA 46834",508133.49
74521.14,3.97,7.73,6.14,26251.87,978103.62,"118 Meghan Ville Suite 409
East Jacquelineberg, KY 25202",159300.26
77853.32,4.15,7.12,3.02,38031.07,1224186.7,"370 Marco Square
Port Riley, TX 23116-0116",405359.83
71684.1,5.23,7.52,5.17,24555.34,1062877.88,"62237 Ellis Field Suite 398
Port Anthonyport, OH 98437-6522",205585.66
76223.56,6.37,5.34,2.42,30165.34,1023943.78,"8456 Rodgers Burg Apt. 215
South Michelle, NM 01475",423117.26
51654.28,5.33,8.79,4.3,28197.62,834599.94,"809 Lee Square
Andersonview, MT 28768",194093.01
60717.4,4.41,5.3,4.11,42891.6,596350.35,"647 Parks Summit
Charlesfort, CT 20661",145097.41
69413.61,3.12,5.37,4.39,43722.52,578142.47,"254 Mills Meadows
Loganberg, NH 56350",131695.32
78529.53,7.06,7.63,5.2,23897.12,1578087.14,"2631 Ellis Walk
Samanthatown, VT 51809-6834",303478.3
71350.78,5.8,8.79,4.38,29207.16,1285098.69,"1980 Kimberly Highway Apt. 890
Kimberlyburgh, VA 66286",293401.53
70250.57,6.41,8.11,6.16,35271.36,1520263.76,"801 Sarah Common
Lake Kevin, OK 31127-1573",246796.06
